ing_id,std_name,lv1,lv2,freq,matched_kca,matched_agrofood,matched_any_reference,agro_category_ref,kca_category_ref,상품명,가격,단위,단위_수치,단위_문자,score,url
M02179,레몬그라스,기타,기타,20,FALSE,TRUE,TRUE,과일류,,레몬그라스 100g,1976,100g,100,g,3.5,https://www.foodspring.co.kr/goods/detail/564893
M02189,현미잡곡밥,기타,기타,20,FALSE,FALSE,FALSE,식량작물,,오뚜기 오뚜기밥(식감만족_부드러운현미잡곡밥 210g/EA),1508,210g,210,g,0.9,https://www.foodspring.co.kr/goods/detail/882432
M02199,새싹삼,기타,기타,20,FALSE,FALSE,FALSE,,,천하장삼 허니스틱: 달콤한 벌에 산양함 분말과 새싹삼 농축을 담은 진생 허니스틱,26400,10g,10,g,0.3,https://www.foodspring.co.kr/goods/detail/452383
M02209,갈비살,기타,기타,20,FALSE,FALSE,FALSE,축산물,,미국산 소갈비살 200g 2팩 / 미국산 소갈비살 200g 2팩,15840,200g,200,g,1.75,https://www.foodspring.co.kr/goods/detail/900602
M02249,백합조,기타,기타,19,FALSE,FALSE,FALSE,,,백합조개(40/70 500g/EA),2040,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/738331
M02259,커리파우더,채소류,양념채소,19,FALSE,FALSE,FALSE,,,신영 커리파우더 50g (상온),2480,50g,50,g,2.5,https://www.foodspring.co.kr/goods/detail/677864
M02269,수란,기타,기타,19,FALSE,FALSE,FALSE,,,세양 수란(45g*10입 450g/EA),4215,45g,45,g,2.4,https://www.foodspring.co.kr/goods/detail/690527
M02289,궁채,기타,기타,19,FALSE,FALSE,FALSE,,,궁채 줄기상추 1kg,3600,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/833835
M02319,고추장아찌,,,18,FALSE,FALSE,FALSE,,,*고추장아찌**고추절임**간장고추* 아삭고추장아찌,4840,1kg,1,kg,2.15,https://www.foodspring.co.kr/goods/detail/944740
M02329,닭다리살,,,18,FALSE,FALSE,FALSE,,,닭다리살(냉동 2kg 국내산),19600,2kg,2,kg,3.5,https://www.foodspring.co.kr/goods/detail/84642
M02389,초코,기타,기타,18,TRUE,FALSE,TRUE,,,초코 마시멜로90g,1040,90g,90,g,3.5,https://www.foodspring.co.kr/goods/detail/681735
M02399,햅쌀,곡류·면,쌀,18,FALSE,FALSE,FALSE,,,※초특가※ 햅쌀 아침해쌀 20KG,45200,20KG,20,KG,2.5,https://www.foodspring.co.kr/goods/detail/935923
M02429,프레첼,기타,기타,17,FALSE,FALSE,FALSE,,,"프레첼갈릭버터맛,85g(85g*1EA),실온",1096,85g,85,g,3.3,https://www.foodspring.co.kr/goods/detail/695289
M02439,복숭아통조림,기타,기타,17,FALSE,TRUE,TRUE,과일류,,황도복숭아캔(슬 유동 400g)X4 식자재 업소용 디저트재료 황도캔 과일통조림 황도통조림 통조림 복숭아캔 복숭아통조림 슬라이스황도,11760,400g,400,g,-1.1,https://www.foodspring.co.kr/goods/detail/19559
M02469,휘시소스,기타,기타,17,FALSE,FALSE,FALSE,,,휘시소스(몬/수리)295ml,2960,295ml,295,ml,3.5,https://www.foodspring.co.kr/goods/detail/963707
M02489,주먹밥가루,곡류·면,밀가루·전분,17,FALSE,FALSE,FALSE,,,가쓰오 후리가케(이엔 청색 500g) 업소용 주먹밥가루 후리가께,10432,500g,500,g,0.75,https://www.foodspring.co.kr/goods/detail/792499
M02499,붕장어,기타,기타,16,FALSE,FALSE,FALSE,,,붕장어필렛(41~50cm/마리 1Kg/EA),13845,1Kg,1,Kg,3.3,https://www.foodspring.co.kr/goods/detail/869286
M02509,찰흑미,기타,기타,16,FALSE,FALSE,FALSE,,,"찰흑미, 500g, 상품,국산",2400,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/940332
M02519,단호박샐러드,채소류,열매채소,16,FALSE,TRUE,TRUE,채소류,,단호박샐러드(시아스),5120,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/515564
M02539,지퍼,기타,기타,16,TRUE,FALSE,TRUE,,,지퍼백(중) 20매 20*25,912,20매,20,매,2.5,https://www.foodspring.co.kr/goods/detail/680144
M02569,대창,기타,기타,16,FALSE,FALSE,FALSE,,,대창 아미고 동그랑땡 1kg,3168,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/746056
M02589,자숙홍합,기타,기타,16,FALSE,TRUE,TRUE,수산물,,자숙홍합살100-200 250g 냉동,2480,250g,250,g,3.5,https://www.foodspring.co.kr/goods/detail/166192
M02619,절단닭,육류·계란,닭고기,16,FALSE,FALSE,FALSE,,,사세 조각정육/절단닭다리살 브라질산 2kg,12400,2kg,2,kg,3.35,https://www.foodspring.co.kr/goods/detail/590503
M02629,요리엿,기타,기타,15,FALSE,FALSE,FALSE,,,요리엿 8kg*통,10720,8kg,8,kg,3.5,https://www.foodspring.co.kr/goods/detail/753309
M02719,왕교자,기타,기타,15,TRUE,FALSE,TRUE,,,"갈비왕교자[사조오양,냉동]1kg",5696,1kg,1,kg,2.5,https://www.foodspring.co.kr/goods/detail/920256
M02739,화조유,양념·기름,기름,14,FALSE,FALSE,FALSE,,,천미방 산초기름 1.5L 마조유 화조유 마라유 [川味坊 藤椒油 麻油],9156,1.5L,1.5,L,5.6,https://www.foodspring.co.kr/goods/detail/613542
M02749,야콘,기타,기타,14,FALSE,FALSE,FALSE,,,야콘냉면 업소용 냉면사리 냉면 면 2kg,9720,2kg,2,kg,3.4,https://www.foodspring.co.kr/goods/detail/458201
M02759,황물엿,양념·기름,당류,14,FALSE,FALSE,FALSE,,,두포 황물엿 고맥당 맥아물엿 5kg,6392,5kg,5,kg,4.5,https://www.foodspring.co.kr/goods/detail/972706
M02769,엑스트라버진올리브유,,,14,FALSE,FALSE,FALSE,,,"엑스트라버진올리브유, 1L, 스페인",20048,1L,1,L,3.5,https://www.foodspring.co.kr/goods/detail/695945
M02789,면두부,가공식품,두부·묵,14,FALSE,FALSE,FALSE,,,두유피 건두부(豆油皮_면두부 5Kg/EA),18428,5Kg,5,Kg,4.35,https://www.foodspring.co.kr/goods/detail/689811
M02809,엿기름티백,양념·기름,기름,14,FALSE,FALSE,FALSE,,,"엿기름티백, 240g, 뚜레반,실온",4336,240g,240,g,8.5,https://www.foodspring.co.kr/goods/detail/695223
M02869,포도잼,과일·견과,과일,14,FALSE,TRUE,TRUE,과일류,,"포도잼(오뚜기,실온)",5104,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/941780
M02899,차이브,기타,기타,13,FALSE,FALSE,FALSE,,,차이브(포장재포함 10g/PAC),1095,10g,10,g,3.5,https://www.foodspring.co.kr/goods/detail/958162
M02989,샤브샤브육수,양념·기름,액젓·국물조미료,13,FALSE,FALSE,FALSE,,,샤브샤브육수(샘표 200g 16개),32032,200g,200,g,3.5,https://www.foodspring.co.kr/goods/detail/802477
M02999,삼각김밥용김,어패류,해조류,13,FALSE,FALSE,FALSE,,,삼각김밥용김(광천김/50매*1.2g)pak,6896,50매,50,매,2.35,https://www.foodspring.co.kr/goods/detail/965469
M03009,순살가자미,기타,기타,13,FALSE,FALSE,FALSE,,,순살가자미 수입산 1kg,21600,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/948936
M03099,팥빙수팥,기타,기타,12,FALSE,FALSE,FALSE,,,빙수팥 스위트웰 업소용 팥빙수팥 3Kg X 6,61360,3Kg,3,Kg,1.25,https://www.foodspring.co.kr/goods/detail/928414
M03119,손질가자미,기타,기타,12,FALSE,FALSE,FALSE,,,"손질가자미(냉동,소제,수입)",5840,1Kg,1,Kg,3.5,https://www.foodspring.co.kr/goods/detail/938599
M03139,찹쌀호떡믹스,곡류·면,떡,12,FALSE,TRUE,TRUE,식량작물,,백설 찹쌀호떡믹스(400g/EA),1973,400g,400,g,1.5,https://www.foodspring.co.kr/goods/detail/922958
M03149,파인애플소스,채소류,양념채소,12,FALSE,TRUE,TRUE,과일류,,월남쌈소스(몬 파인애플 295g) 업소용 베트남 파인애플소스,4944,295g,295,g,0.85,https://www.foodspring.co.kr/goods/detail/457475
M03179,캐러멜소스,기타,기타,12,FALSE,FALSE,FALSE,,,유림 캐러멜소스(2.7Kg/EA),18593,2.7Kg,2.7,Kg,2.5,https://www.foodspring.co.kr/goods/detail/612482
M03239,전복굴소스,,,11,FALSE,TRUE,TRUE,,,미담채 전복굴소스 2.2kg,7760,2.2kg,2.2,kg,1.5,https://www.foodspring.co.kr/goods/detail/641036
M03269,우동생면,곡류·면,면류,11,FALSE,FALSE,FALSE,,,우동생면사리(오뚜기),27040,200g,200,g,5.5,https://www.foodspring.co.kr/goods/detail/648099
M03299,대두,기타,기타,11,FALSE,FALSE,FALSE,,,대두 고운55M1 1kg,3296,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/790785
M03319,건호박,채소류,열매채소,11,FALSE,TRUE,TRUE,채소류,,건호박고지(500g/PAC)/국내산,21143,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/386879
M03349,곰탕육수,양념·기름,액젓·국물조미료,11,FALSE,FALSE,FALSE,,,곰탕육수 600g 업소용 냉동 간편식 밀키트,3360,600g,600,g,3.3,https://www.foodspring.co.kr/goods/detail/640185
M03359,맛김,어패류,해조류,11,FALSE,FALSE,FALSE,,,"맛김치,1kg,선농식품,실온,완숙",3336,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/627394
M03389,냉동굴,기타,기타,11,FALSE,FALSE,FALSE,수산물,,냉동굴(국산500g*1EA),4800,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/49153
M03429,야끼소바소스,기타,기타,11,FALSE,FALSE,FALSE,,,야끼소바소스(오타후쿠 2.2Kg),13504,2.2Kg,2.2,Kg,3.5,https://www.foodspring.co.kr/goods/detail/503053
M03439,블루베리시럽,,,10,FALSE,TRUE,TRUE,,,블루베리시럽(모닌),12000,1L,1,L,3.5,https://www.foodspring.co.kr/goods/detail/558931
M03459,무청시래기,,,10,FALSE,FALSE,FALSE,,,냉동무청시래기(1Kg/EA)/중국산,2010,1Kg,1,Kg,2.5,https://www.foodspring.co.kr/goods/detail/500761
M03489,적겨자잎,기타,기타,10,FALSE,FALSE,FALSE,,,"적겨자잎(상품,실온,국산)",2784,1Kg,1,Kg,3.5,https://www.foodspring.co.kr/goods/detail/693865
M03509,마늘종,,,10,FALSE,FALSE,FALSE,,,절단 손질 마늘쫑 1kg 업소용 냉동 마늘종,4704,1kg,1,kg,1.3,https://www.foodspring.co.kr/goods/detail/899441
M03519,망고주스,과일·견과,과일,10,FALSE,TRUE,TRUE,과일류,,망고주스페트(델몬트)1.5L,2960,1.5L,1.5,L,3.5,https://www.foodspring.co.kr/goods/detail/869343
M03549,통오리,기타,기타,10,FALSE,FALSE,FALSE,,,통오리훈제완포(사세),7040,900g,900,g,3.5,https://www.foodspring.co.kr/goods/detail/547238
M03589,감자전분가루,,,10,FALSE,TRUE,TRUE,,,감자전분가루(뚜레반/수입/옥수수전분추가)1kg,3816,1kg,1,kg,3.25,https://www.foodspring.co.kr/goods/detail/965056
M03599,건오미자,기타,기타,10,FALSE,FALSE,FALSE,,,건오미자(문경농협)120g,8704,120g,120,g,3.5,https://www.foodspring.co.kr/goods/detail/964010
M03659,찰밀가루,,,10,TRUE,FALSE,TRUE,,,찰밀가루(백설 1Kg),2616,1Kg,1,Kg,3.5,https://www.foodspring.co.kr/goods/detail/504704
M03739,고구마전분,,,10,FALSE,TRUE,TRUE,,,고구마전분(승진),1760,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/517687
M03759,오징어몸,,,10,FALSE,FALSE,FALSE,,,오징어몸채(껍질제거 500g/EA),7688,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/656814
M03769,단팥앙금,기타,기타,9,FALSE,FALSE,FALSE,,,대두 통단팥앙금 55R 5kg,16272,5kg,5,kg,2.5,https://www.foodspring.co.kr/goods/detail/784542
M03789,도라지채,기타,기타,9,FALSE,FALSE,FALSE,,,도라지채 중국산 1kg,4400,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/589703
M03809,백설기,기타,기타,9,FALSE,FALSE,FALSE,,,"우유가득설기/백설기, 45g*10입, 시루조아, 냉동",5144,45g,45,g,1.05,https://www.foodspring.co.kr/goods/detail/695793
M03829,사누끼우동,기타,기타,9,TRUE,FALSE,TRUE,,,사누끼우동(천일)-230g,480,230g,230,g,3.5,https://www.foodspring.co.kr/goods/detail/921520
M03899,신선초,기타,기타,9,FALSE,FALSE,FALSE,,,신선초(즙용) 1봉 500g내외,4560,1봉,1,봉,2.5,https://www.foodspring.co.kr/goods/detail/794962
M03959,와플,기타,기타,9,FALSE,FALSE,FALSE,,,와플파이믹스 10kg/곰표,21760,10kg,10,kg,3.5,https://www.foodspring.co.kr/goods/detail/760355
M03969,나또,기타,기타,9,FALSE,FALSE,FALSE,,,코우 시가야 낫또 50g 3개입 일본 나또 나토,2080,50g,50,g,1.2,https://www.foodspring.co.kr/goods/detail/810998
M03989,통오겹살,기타,기타,9,FALSE,FALSE,FALSE,,,쫀득한 통오겹살(보쌈용) 1.2kg*7pk(8.4kg),9520,1.2kg,1.2,kg,2,https://www.foodspring.co.kr/goods/detail/959305
M04009,깍두기김치,어패류,해조류,9,FALSE,FALSE,FALSE,,,깍두기김치(이화/숙성/국산)1kg,2400,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/963753
M04079,돼지목살,,,8,FALSE,TRUE,TRUE,,,[냉동] 돼지목살_스페인_가공_2mm 대패 돌돌이_1kg,6160,1kg,1,kg,0.95,https://www.foodspring.co.kr/goods/detail/713736
M04149,팥물,기타,물·음료,8,FALSE,FALSE,FALSE,,,낫띵베럴 유기농팥물(100ml*24입 100g/EA),20280,100ml,100,ml,1.05,https://www.foodspring.co.kr/goods/detail/891057
M04209,밤고구마,,,8,TRUE,TRUE,TRUE,,,밤고구마/국내산 1kg,3752,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/564315
M04299,훈제오리고기,,,8,FALSE,FALSE,FALSE,,,오리네타 6g 20미 120g 초밥용 훈제오리고기,3040,6g,6,g,1.15,https://www.foodspring.co.kr/goods/detail/900093
M04309,포도청,과일·견과,과일,8,FALSE,TRUE,TRUE,과일류,,오트리 청포도청크잼 1kg,11120,1kg,1,kg,2.5,https://www.foodspring.co.kr/goods/detail/510156
M04329,적두,기타,기타,8,FALSE,FALSE,FALSE,,,적두/중국산 1kg,6848,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/564267
M04409,콘프레이크,기타,기타,8,FALSE,FALSE,FALSE,,,켈로그 시리얼 1.5kg 콘푸로스트 콘프레이크 업소용,13792,1.5kg,1.5,kg,1.05,https://www.foodspring.co.kr/goods/detail/722122
M04419,허브딜,기타,기타,8,FALSE,FALSE,FALSE,,,야채왕 허브딜 1kg,5520,1kg,1,kg,2.5,https://www.foodspring.co.kr/goods/detail/878918
M04439,버섯볶음,채소류,버섯,8,FALSE,FALSE,FALSE,,,양송이버섯볶음밥(천일)300g,2088,300g,300,g,5.5,https://www.foodspring.co.kr/goods/detail/964637
M04499,떡갈비패,곡류·면,떡,7,FALSE,FALSE,FALSE,축산물,,떡갈비(롯데 1K) 업소용 냉동떡갈비 갈비 고기반찬 식자재 식자재마트 냉동식품 떡갈비패티 간편식 반찬가게,18776,1개,1,개,-1.4,https://www.foodspring.co.kr/goods/detail/728422
M04519,카펠리니,기타,기타,7,FALSE,FALSE,FALSE,,,카펠리니파스타면(500g)(데체코),3080,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/795366
M04549,젓국,기타,기타,7,FALSE,FALSE,FALSE,,,섬총각 까나리액젓 8kg 해물육수 젓국 업소용,12736,8kg,8,kg,1.25,https://www.foodspring.co.kr/goods/detail/719322
M04559,바질페스토소스,,,7,FALSE,FALSE,FALSE,,,선인 바질페스토소스 냉동 1kg,16400,1kg,1,kg,1.5,https://www.foodspring.co.kr/goods/detail/944197
M04579,소양지,기타,기타,7,FALSE,FALSE,FALSE,축산물,,소양지(300±30g_덩어리 KG),16785,30g,30,g,3.5,https://www.foodspring.co.kr/goods/detail/867510
M04629,김밥재료,어패류,해조류,7,FALSE,FALSE,FALSE,,,[당일출고] 오케이 건 박고지 1kg 김밥재료,11920,1kg,1,kg,1.25,https://www.foodspring.co.kr/goods/detail/834515
M04649,올방개묵가루,곡류·면,밀가루·전분,7,FALSE,FALSE,FALSE,,,아주존 올방개묵가루 500g,7840,500g,500,g,1.5,https://www.foodspring.co.kr/goods/detail/931519
M04729,말린과일,기타,기타,7,FALSE,FALSE,FALSE,,,건크랜베리(지엔벨 2kg) 건조 말린과일 크린베리,26680,2kg,2,kg,1.15,https://www.foodspring.co.kr/goods/detail/457769
M04759,소면국수,곡류·면,면류,7,FALSE,FALSE,FALSE,,,소면국수(오뚜기 900g),4384,900g,900,g,5.5,https://www.foodspring.co.kr/goods/detail/458163
M04799,가스오브시,기타,기타,7,FALSE,FALSE,FALSE,,,가스오브시/국물용(대성)500g,10384,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/846742
M04819,백년초,기타,기타,7,FALSE,FALSE,FALSE,,,백년초감자떡(주호 1.5Kg),7368,1.5Kg,1.5,Kg,3.5,https://www.foodspring.co.kr/goods/detail/503786
M04849,절임무,기타,기타,7,FALSE,FALSE,FALSE,,,[스마일푸드] 냉면용 절임무 2.8kg,6304,2.8kg,2.8,kg,1.45,https://www.foodspring.co.kr/goods/detail/950123
M04879,앵두,기타,기타,7,FALSE,FALSE,FALSE,,,앵두볼(진성 레인보우 호프안주 2Kg),15744,2Kg,2,Kg,3.45,https://www.foodspring.co.kr/goods/detail/798965
M05009,선식,기타,기타,6,FALSE,FALSE,FALSE,,,미미선식품 수제 감자떡 2kg,6000,2kg,2,kg,2.5,https://www.foodspring.co.kr/goods/detail/948328
M05019,랍스터테일,기타,기타,6,FALSE,FALSE,FALSE,,,랍스터테일(하프컷_45-65g/개 55g/EA),4905,65g,65,g,3.2,https://www.foodspring.co.kr/goods/detail/872689
M05049,낙지볶음,어패류,두족류,6,FALSE,FALSE,FALSE,,,낙지볶음 350g ㈜지앤푸드,5680,350g,350,g,3.5,https://www.foodspring.co.kr/goods/detail/873406
M05059,밑국물,기타,물·음료,6,FALSE,FALSE,FALSE,,,밑국물디포리육수(면사랑)1.8L,8240,1.8L,1.8,L,3.5,https://www.foodspring.co.kr/goods/detail/619948
M05079,생지,기타,기타,6,FALSE,FALSE,FALSE,,,삼양사_생지_시나몬스월,9592,90g,90,g,2.5,https://www.foodspring.co.kr/goods/detail/670697
M05109,블랙베리,기타,기타,6,FALSE,FALSE,FALSE,,,선인 블랙베리 500g (냉동),7280,500g,500,g,2.5,https://www.foodspring.co.kr/goods/detail/937161
M05159,고구마순,,,6,FALSE,TRUE,TRUE,,,고구마순 수입산 1kg,2640,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/103591
M05219,삼온당,,,6,FALSE,FALSE,FALSE,,,대한제당 푸드림 정제삼온당 15kg,25040,15kg,15,kg,1.5,https://www.foodspring.co.kr/goods/detail/754054
M05229,모듬쌈,채소류,잎채소,6,FALSE,FALSE,FALSE,,,모듬쌈 약250g[봉],2048,250g,250,g,3.5,https://www.foodspring.co.kr/goods/detail/885644
M05289,무침,기타,기타,6,FALSE,FALSE,FALSE,,,파래 무침 1kg,10880,1kg,1,kg,2.5,https://www.foodspring.co.kr/goods/detail/698064
M05299,양배추채,,,6,FALSE,TRUE,TRUE,,,탑슬라이스 탑편칼 4단슬라이스 무쌈 양배추 채칼 슬라이서 편칼 무쌈채칼 양배추채칼 업소용 식당주방 야채슬라이서,30264,1개,1,개,-1.55,https://www.foodspring.co.kr/goods/detail/720075
M05349,폴리쉬,기타,기타,6,FALSE,FALSE,FALSE,,,소세지(카보트 링스 폴리쉬)454g*,5200,454g,454,g,1.5,https://www.foodspring.co.kr/goods/detail/48013
M05379,허브류,기타,기타,6,FALSE,FALSE,FALSE,,,세이즈/허브류 국산 10g,1512,10g,10,g,2.5,https://www.foodspring.co.kr/goods/detail/564925
M05419,망고잼,과일·견과,과일,6,FALSE,TRUE,TRUE,과일류,,복음자리 망고잼(바로짜먹는 100g/EA),1553,100g,100,g,2.35,https://www.foodspring.co.kr/goods/detail/690919
M05429,노란파프리카,,,6,FALSE,TRUE,TRUE,,,노란파프리카(국내산) 1kg,7120,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/816779
M05469,납작당면,,,6,FALSE,FALSE,FALSE,,,납작당면(아태트레이딩)(중국),2536,500g,500,g,3.5,https://www.foodspring.co.kr/goods/detail/694360
M05569,커피스틱,기타,기타,6,FALSE,FALSE,FALSE,,,커피스틱(검정색_15cm_1000입 EA),3773,0.4KG,0.4,KG,3.35,https://www.foodspring.co.kr/goods/detail/729623
M05589,박고지,기타,기타,6,FALSE,FALSE,FALSE,,,박고지 절임1kg/ea,7040,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/952575
M05639,단호박분말,채소류,열매채소,6,FALSE,TRUE,TRUE,채소류,,단호박분말(1Kg/EA),9683,1Kg,1,Kg,3.5,https://www.foodspring.co.kr/goods/detail/881804
M05649,채소류,기타,기타,6,FALSE,FALSE,FALSE,,,"퍼펙트 락스 13kg (과일류, 채소류 살균 및 소독)",4400,13kg,13,kg,1,https://www.foodspring.co.kr/goods/detail/809288
M05669,소국거리,기타,기타,6,FALSE,FALSE,FALSE,,,[샘플] 소국거리용(썰어)/양지/호주) ±150g,400,150g,150,g,1.15,https://www.foodspring.co.kr/goods/detail/979608
M05829,알루미늄호일,기타,기타,5,FALSE,FALSE,FALSE,,,이츠웰 쿠킹호일 30cm x 30m 업소용 알루미늄호일,57712,15개,15,개,0,https://www.foodspring.co.kr/goods/detail/901703
M05899,연탄불고기,기타,기타,5,FALSE,FALSE,FALSE,,,북성로 연탄불고기 250g,2560,250g,250,g,1.5,https://www.foodspring.co.kr/goods/detail/900025
M05969,왕쥐,기타,기타,5,FALSE,FALSE,FALSE,,,안주짱 왕쥐포 30gx10봉,9200,30g,30,g,2.5,https://www.foodspring.co.kr/goods/detail/717529
M05979,찹쌀현미,곡류·면,쌀,5,FALSE,TRUE,TRUE,식량작물,,[더알찬곡물] 25년산 국산 찰현미 2kg 찹쌀현미,7920,2kg,2,kg,1.1,https://www.foodspring.co.kr/goods/detail/656972
M06009,요리올리고당,양념·기름,당류,5,TRUE,FALSE,TRUE,,,요리올리고당 700g/오뚜기,2688,700g,700,g,5.5,https://www.foodspring.co.kr/goods/detail/757334
M06019,가나초콜릿,기타,기타,5,FALSE,FALSE,FALSE,,,롯데제과 빅가나초콜릿(110g/EA),2760,110g,110,g,1.5,https://www.foodspring.co.kr/goods/detail/690614
M06059,검정콩가루,곡류·면,밀가루·전분,5,FALSE,FALSE,FALSE,,,검은콩 콩가루(할매손 콩맷돌 850g) 검정콩가루 서리태가루 맷돌콩가루 미숫가루재료 콩국수재료 선식재료 식자재 업소용,11408,850g,850,g,-0.75,https://www.foodspring.co.kr/goods/detail/706002
M06069,한치회,기타,기타,5,FALSE,FALSE,FALSE,,,횟감용 한치채 500g 한치회 냉동 한치 물회 초무침,9760,500g,500,g,1.05,https://www.foodspring.co.kr/goods/detail/829578
M06099,소목뼈,기타,기타,5,FALSE,FALSE,FALSE,,,[냉동] 소목뼈_호주_세절_30mm~50mm_20kg 울워스 목초,5390,20kg,20,kg,1.7,https://www.foodspring.co.kr/goods/detail/658836
M06159,드레싱소스,기타,기타,5,FALSE,FALSE,FALSE,,,주비푸드 랜치드레싱소스(1Kg*10),60780,1Kg,1,Kg,1.5,https://www.foodspring.co.kr/goods/detail/648770
M06179,렐리쉬,기타,기타,5,FALSE,FALSE,FALSE,,,렐리쉬 피클 핫도그 148g 핫도그 간식 캠핑 pc방 야식,2384,148g,148,g,2.9,https://www.foodspring.co.kr/goods/detail/398583
M06209,마카다미아시럽,기타,기타,5,FALSE,FALSE,FALSE,,,모닌 마카다미아시럽 1L,11600,1L,1,L,1.5,https://www.foodspring.co.kr/goods/detail/529557
M06249,커피빈,기타,기타,5,FALSE,FALSE,FALSE,,,순수커피빈 싱글오리진 마라와카블루마운틴 파푸아뉴기니 500g,12000,500g,500,g,1.85,https://www.foodspring.co.kr/goods/detail/792020
M06309,깐땅콩,기타,기타,5,FALSE,TRUE,TRUE,특용작물,,깐땅콩 조미 땅콩 800g,4800,800g,800,g,3.5,https://www.foodspring.co.kr/goods/detail/541071
M06339,팬네,기타,기타,5,FALSE,FALSE,FALSE,,,팬네 500G 파스타비노,968,500G,500,G,3.5,https://www.foodspring.co.kr/goods/detail/543020
M06389,낙지볶음밥,어패류,두족류,5,FALSE,FALSE,FALSE,,,낙지볶음밥(시아스),1600,300g,300,g,3.5,https://www.foodspring.co.kr/goods/detail/552570
M06409,카라멜색소,기타,기타,5,FALSE,FALSE,FALSE,,,카라멜색소 (세양 360g),4040,360g,360,g,3.5,https://www.foodspring.co.kr/goods/detail/498474
M06429,베이키드빈스,기타,기타,5,FALSE,FALSE,FALSE,,,베이키드빈스(지오씨팜) 420g,1080,420g,420,g,3.5,https://www.foodspring.co.kr/goods/detail/638350
M06489,타히니,기타,기타,5,FALSE,FALSE,FALSE,,,타히니 참깨페이스트 240g (상온),6032,240g,240,g,3.5,https://www.foodspring.co.kr/goods/detail/677601
M06539,크림수프,유제품,우유·크림,5,FALSE,FALSE,FALSE,,,신/크림수프1kg,6776,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/744502
M06599,초코바,기타,기타,4,FALSE,FALSE,FALSE,,,가나 초코바아몬드 43g,712,43g,43,g,2.5,https://www.foodspring.co.kr/goods/detail/681919
M06619,부라타치즈,,,4,FALSE,FALSE,FALSE,,,"부라타치즈 4알, 200g 프라스카벨라 냉동",6880,200g,200,g,3.3,https://www.foodspring.co.kr/goods/detail/546765
M06629,냉동바질,기타,기타,4,FALSE,FALSE,FALSE,,,냉동바질 250g,6400,250g,250,g,3.5,https://www.foodspring.co.kr/goods/detail/754093
M06669,김치속,어패류,해조류,4,FALSE,FALSE,FALSE,,,[이공김치] 국내산 보쌈김치속 10kg 발송,40800,10kg,10,kg,1.3,https://www.foodspring.co.kr/goods/detail/968685
M06689,씨없는청포도,과일·견과,과일,4,FALSE,TRUE,TRUE,,,씨없는청포도(1Kg/EA),10628,1Kg,1,Kg,3.5,https://www.foodspring.co.kr/goods/detail/387486
M06729,훠궈마라탕소스,,,4,FALSE,FALSE,FALSE,,,훠궈마라탕소스(2.2kg)(이금기),23424,2.2kg,2.2,kg,3.5,https://www.foodspring.co.kr/goods/detail/811276
M06769,쫄면소스,곡류·면,면류,4,FALSE,FALSE,FALSE,,,[냉장] 베스트코 쫄면소스 2kg,8720,2kg,2,kg,3.5,https://www.foodspring.co.kr/goods/detail/920421
M06839,돼지불고기,,,4,FALSE,TRUE,TRUE,,,이츠웰 간장돼지불고기(1Kg/EA),7710,1Kg,1,Kg,1.5,https://www.foodspring.co.kr/goods/detail/689935
M06919,수박주스,,,4,FALSE,TRUE,TRUE,,,수박주스(복음자리),5200,1kg,1,kg,3.5,https://www.foodspring.co.kr/goods/detail/658161
M06949,해물믹스,,,4,FALSE,FALSE,FALSE,,,해물믹스 700g,4200,700g,700,g,3.5,https://www.foodspring.co.kr/goods/detail/874153
M06959,오레가노럽드,,,4,FALSE,FALSE,FALSE,,,오레가노럽드 150g/신영,3696,150g,150,g,3.5,https://www.foodspring.co.kr/goods/detail/976458
M07059,흑임자소스,,,4,FALSE,FALSE,FALSE,,,대상 흑임자소스(2Kg/EA),10635,2Kg,2,Kg,2.5,https://www.foodspring.co.kr/goods/detail/499313
